"","Date","SM05","SM25","SM60","SM75"
"118",2010-04-28,0.346043034496415,0.351948284712747,0.330669522381518,0.304470465333582
"119",2010-04-29,0.343846126244652,0.35112827515455,0.330115286059082,0.304041587462485
"120",2010-04-30,0.334834384219433,0.350987799117794,0.329972618988843,0.304006346203032
"121",2010-05-01,0.323659836031145,0.35112827515455,0.330172289608132,0.304308989037018
"122",2010-05-02,0.311619558629736,0.351268439094433,0.330271958668118,0.304175383794179
"123",2010-05-03,0.290715850692187,0.351062207656292,0.330243493120017,0.304027492542124
"124",2010-05-04,0.266348038784574,0.351095250044243,0.330428356993469,0.304308989037018
"125",2010-05-05,0.23624621610361,0.350689290602883,0.330158042114251,0.304112030374395
"126",2010-05-06,0.202296198977393,0.350614444952855,0.330186534838879,0.304266818581293
"127",2010-05-07,0.170234912914644,0.349903261894141,0.330043980753705,0.303921713380699
"128",2010-05-08,0.155951035431095,0.350121626847596,0.330385730146214,0.304575624306926
"129",2010-05-09,0.150013036842981,0.34972635876391,0.330115286059082,0.304308989037018
"130",2010-05-10,0.150443967201129,0.349184298944432,0.329844025745964,0.304112030374395
"131",2010-05-11,0.154433298402395,0.348894539057757,0.330058246333658,0.304351140388112
"132",2010-05-12,0.157821593518962,0.3481560808301,0.329514571147985,0.304189456511082
"133",2010-05-13,0.163495234656181,0.347792559423619,0.329972618988843,0.304351140388112
"134",2010-05-14,0.315689324289823,0.348414582940878,0.330414150316246,0.304519554440308
"135",2010-05-15,0.345844878825988,0.348397379461711,0.330343082860018,0.304372208894637
"136",2010-05-16,0.34625232972125,0.348233732674908,0.330343082860018,0.304351140388112
"137",2010-05-17,0.346166304474461,0.348371566206421,0.330364409057104,0.304294934340423
"138",2010-05-18,0.345689276959555,0.34854347238411,0.33055611476105,0.304491506717454
"139",2010-05-19,0.346043034496415,0.348689255460514,0.330726171455705,0.304610650641444
"140",2010-05-20,0.347016828398874,0.349073655005891,0.330910028459975,0.304470465333582
"141",2010-05-21,0.347552250907134,0.349523602572683,0.330959462343905,0.304477479660611
"142",2010-05-22,0.347016828398874,0.349616609425532,0.330627011619839,0.304252757519895
"143",2010-05-23,0.345097965034074,0.349455879473381,0.330697851483381,0.304358163754825
"144",2010-05-24,0.338983332474648,0.349793806413019,0.330768634287315,0.304231661952106
"145",2010-05-25,0.32696408690859,0.34972635876391,0.330895899339555,0.304294934340423
"146",2010-05-26,0.307824581976344,0.349599708771173,0.330825219404428,0.304491506717454
"147",2010-05-27,0.28378942070416,0.349599708771173,0.330973581155063,0.30433709206143
"148",2010-05-28,0.253214273485659,0.349184298944432,0.330853498243045,0.304519554440308
"149",2010-05-29,0.211996895307585,0.348996949014121,0.330959462343905,0.304519554440308
"150",2010-05-30,0.190301935053301,0.347435874405919,0.330726171455705,0.304351140388112
"151",2010-05-31,0.346926731526066,0.34704232564471,0.331015923832446,0.304715649552435
"152",2010-06-01,0.346387074132436,0.347400979761101,0.330924155290337,0.304491506717454
"153",2010-06-02,0.34128321485522,0.347566577204974,0.330881767929587,0.304414331560082
"154",2010-06-03,0.343970614771409,0.34786194706414,0.33118508795778,0.304519554440308
"155",2010-06-04,0.345192987173462,0.3481560808301,0.331142827941334,0.304505531644207
"156",2010-06-05,0.33775769439982,0.348319910767747,0.331072348619165,0.304442402703062
"157",2010-06-06,0.320675387147118,0.348491945547972,0.331142827941334,0.304400292797832
"158",2010-06-07,0.338284746596082,0.348868912413433,0.331396077280981,0.304694659388484
"159",2010-06-08,0.346878579068261,0.349362647832072,0.331142827941334,0.304505531644207
"160",2010-06-09,0.345192987173462,0.349540522591518,0.331339864155025,0.304638662102573
"161",2010-06-10,0.340684052668364,0.349345682646861,0.331367975330832,0.304785581995214
"162",2010-06-11,0.332037741337581,0.349489749627383,0.331171003584877,0.304414331560082
"163",2010-06-12,0.317213333721051,0.349362647832072,0.331171003584877,0.304533575105193
"164",2010-06-13,0.300389257026856,0.349252297267189,0.331086449077391,0.304414331560082
"165",2010-06-14,0.339189394844306,0.349936903893918,0.331466291768007,0.304848475413587
"166",2010-06-15,0.347374757083346,0.350639403212452,0.331704588705349,0.304729640321354
"167",2010-06-16,0.347740501205869,0.350971252010694,0.331550472920663,0.304666665019746
"168",2010-06-17,0.347522736502728,0.351219005111149,0.331353920895887,0.304652664629434
"169",2010-06-18,0.344977240667802,0.351045679983547,0.331283614142381,0.304715649552435
"170",2010-06-19,0.337201827804656,0.350938144841582,0.331339864155025,0.304505531644207
"171",2010-06-20,0.32126724192589,0.350830427261626,0.331410124795191,0.304582630640843
"172",2010-06-21,0.295723238717804,0.350531180637766,0.331480327737726,0.304533575105193
"173",2010-06-22,0.265499095788582,0.350205419447361,0.331410124795191,0.304638662102573
"174",2010-06-23,0.230561986410551,0.347583986092496,0.331072348619165,0.304561610039064
"175",2010-06-24,0.200089149110714,0.339430774945326,0.3311287366717,0.304652664629434
"176",2010-06-25,0.181579193376217,0.329555556842726,0.330867634230581,0.304715649552435
"177",2010-06-26,0.167536235883094,0.312467459995304,0.330796931417821,0.304547593638299
"178",2010-06-27,0.15884504724197,0.297350474039874,0.330655354408294,0.304414331560082
"179",2010-06-28,0.155101522500484,0.286605513349149,0.330825219404428,0.304729640321354
"180",2010-06-29,0.150910575442762,0.272793501765618,0.330768634287315,0.304533575105193
