YEAR,MONTH,DAY,STID,TMAX,TMIN,TAVG,TR05,TR25,TR60,TR75
2006,11,23,MARE,77.95,42.52,59.16,1.6449,3.2435,3.5877,3.7496
2006,11,24,MARE,73.83,47.82,59.24,1.6624,3.2216,3.5903,3.7515
2006,11,25,MARE,71.94,40.55,55.12,1.6811,3.2041,3.5796,3.7447
2006,11,26,MARE,70.27,53.15,60.89,1.6999,3.1898,3.5831,3.7477
2006,11,27,MARE,67.77,57.92,62.26,1.6604,3.1633,3.5736,3.7415
2006,11,28,MARE,74.21,55.2,64.84,1.5391,3.1452,3.5732,3.7438
2006,11,29,MARE,65.16,25.77,38.77,1.5448,3.1313,3.5495,3.7261
2006,11,30,MARE,28.35,17.63,22.22,1.5569,3.17,3.5401,3.7132
2006,12,1,MARE,38.76,9.27,23.21,1.5528,3.2017,3.5589,3.7266
2006,12,2,MARE,37.06,8.98,24.83,1.55,3.2115,3.5668,3.7255
2006,12,3,MARE,31.58,17.26,24.46,1.5535,3.2136,3.5806,3.7366
2006,12,4,MARE,45.04,16.84,31.87,1.5569,2.9586,3.5887,3.7402
2006,12,5,MARE,54.9,24.27,38.89,1.5577,1.6361,3.5945,3.747
2006,12,6,MARE,53.08,27.78,40.49,1.5592,1.5977,3.6064,3.7538
2006,12,7,MARE,38.81,13.03,26.51,1.5657,1.5925,3.6009,3.7515
2006,12,8,MARE,43.26,12.02,27.7,1.572,1.5885,3.5971,3.7476
2006,12,9,MARE,55.87,31.2,41.19,1.5796,1.5946,3.618,3.763
2006,12,10,MARE,59.61,34.29,47.44,1.58,1.5942,3.6158,3.7645
2006,12,11,MARE,65.23,41.36,54.25,1.5812,1.5947,3.6206,3.7743
2006,12,12,MARE,60.6,32.67,45.61,1.5851,1.5939,3.606,3.7621
2006,12,13,MARE,67.1,35.98,49.22,1.5953,1.5997,3.6032,3.7602
2006,12,14,MARE,67.37,36.6,49.9,1.6065,1.6037,3.6021,3.7611
2006,12,15,MARE,68.79,32.38,51.28,1.6155,1.6102,3.6022,3.76
2006,12,16,MARE,75.29,47.8,59.78,1.6238,1.6202,3.6062,3.767
2006,12,17,MARE,56.5,35.27,44.34,1.6334,1.6298,3.5921,3.7553
2006,12,18,MARE,43.8,38.94,41.28,1.6506,1.6451,3.5804,3.7406
2006,12,19,MARE,47.62,39.59,42.69,1.6566,1.672,3.5813,3.744
2006,12,20,MARE,53.02,41.98,48.03,1.548,1.6272,3.5893,3.7542
2006,12,21,MARE,48.24,32.31,40.28,1.5544,1.6236,3.5851,3.7515
2006,12,22,MARE,46.78,30.83,37.35,1.5572,1.6165,3.5865,3.7502
2006,12,23,MARE,44.88,27.57,34.08,1.5624,1.6086,3.5845,3.7472
2006,12,24,MARE,45.46,25.44,35.83,1.5681,1.6038,3.5841,3.7457
2006,12,25,MARE,42.12,30.17,36.68,1.5744,1.6061,3.5881,3.7528
2006,12,26,MARE,50.63,20.47,34.87,1.5783,1.6016,3.5829,3.7498
2006,12,27,MARE,59.99,30.53,45.44,1.5834,1.6014,3.5921,3.7602
2006,12,28,MARE,59.36,46.01,53.96,1.587,1.6048,3.5965,3.7649
2006,12,29,MARE,60.01,52.84,56.11,1.5813,1.6042,3.5839,3.7623
2006,12,30,MARE,57.79,36.86,51.23,1.5442,1.5867,3.5678,3.7553
2006,12,31,MARE,40.34,28.36,35.07,1.5483,1.5767,3.5348,3.7406
2007,1,1,MARE,46.62,24.63,33.72,1.5573,1.5778,3.4573,3.7421
2007,1,2,MARE,49.68,21.62,34.49,1.5612,1.5752,3.1944,3.7415
2007,1,3,MARE,56.05,23.57,41.21,1.5646,1.5718,2.9173,3.746
2007,1,4,MARE,50.67,41.93,46.97,1.5652,1.5755,2.7403,3.7577
2007,1,5,MARE,50.7,39.05,45.55,1.5646,1.5737,2.5625,3.756
2007,1,6,MARE,48.61,31.47,39.1,1.5704,1.5688,2.4121,3.7481
2007,1,7,MARE,47.79,27.23,36.73,1.5743,1.5702,2.299,3.7466
2007,1,8,MARE,58.69,23.01,39.93,1.5818,1.5692,2.2114,3.7402
2007,1,9,MARE,50.67,29.89,40.2,1.5933,1.5744,2.1495,3.7457
2007,1,10,MARE,61.97,28.68,46.41,1.5946,1.5748,2.0973,3.7444
2007,1,11,MARE,71.29,53.08,59.87,1.6017,1.5838,2.0669,3.7468
2007,1,12,MARE,59.09,19.49,26.32,1.61,1.5813,2.031,3.723
2007,1,13,MARE,23.14,19.22,20.75,1.617,1.581,2.005,3.7078
2007,1,14,MARE,24.49,19.97,21.73,1.6219,1.5837,1.9952,3.708
2007,1,15,MARE,22.06,14.38,18.61,1.6319,1.5864,1.9905,3.7117
2007,1,16,MARE,26.56,13.15,18.53,1.6406,1.5872,1.9828,3.7147
2007,1,17,MARE,31.42,15.98,23.86,-996,1.5946,1.9787,3.71
2007,1,18,MARE,40.13,29.64,33.09,1.6205,1.6027,1.9844,3.7182
2007,1,19,MARE,42.64,23.67,33.24,1.5713,1.5875,1.9866,3.7177
2007,1,20,MARE,32.41,30.08,31.49,1.5636,1.5901,1.9804,3.7052
2007,1,21,MARE,37.79,29.51,33.6,1.5604,1.5834,1.8906,3.7071
2007,1,22,MARE,36.62,21.64,29.8,1.561,1.574,1.6778,3.7085
2007,1,23,MARE,47.14,18.58,30.63,1.5627,1.5706,1.6683,3.6998
2007,1,24,MARE,49.51,25.33,35.34,1.5649,1.5662,1.662,3.6937
2007,1,25,MARE,54.07,23.07,38.74,1.564,1.5637,1.6563,3.615
2007,1,26,MARE,61.18,33.3,46.69,1.5625,1.562,1.6514,3.2068
2007,1,27,MARE,49.1,25.78,37.4,1.5645,1.5609,1.6455,2.7827
2007,1,28,MARE,39.07,17.77,27.69,1.5654,1.5535,1.6341,2.4921
2007,1,29,MARE,48.13,26.86,36.54,1.5734,1.5558,1.6303,2.2899
2007,1,30,MARE,31.54,17.64,25.07,1.5753,1.5524,1.6251,2.1419
2007,1,31,MARE,27.12,16.93,23.5,1.5762,1.5472,1.6177,2.027
2007,2,1,MARE,29.46,23.28,26.66,1.5817,1.5526,1.6188,1.9513
2007,2,2,MARE,27.7,16.02,22.61,1.5742,1.5503,1.6174,1.902
2007,2,3,MARE,34,15.73,25.17,-996,1.5517,1.6144,1.8656
2007,2,4,MARE,43.59,14.02,27.65,-996,1.5548,1.61,1.8372
2007,2,5,MARE,56.64,21.11,37.54,-996,1.5558,1.6132,1.825
2007,2,6,MARE,71.56,33.27,50.85,1.5752,1.5609,1.6158,1.813
2007,2,7,MARE,44.7,29.23,35.73,1.5745,1.5598,1.6143,1.8054
2007,2,8,MARE,31.15,24.62,28.65,1.5766,1.5568,1.6063,1.7928
2007,2,9,MARE,32.7,24.93,29.42,1.5856,1.5598,1.6061,1.7903
2007,2,10,MARE,37.27,19.06,28.19,1.5856,1.5596,1.6093,1.7927
2007,2,11,MARE,43.1,29.88,37.06,1.5899,1.5625,1.611,1.7909
2007,2,12,MARE,49.6,38.82,46.72,1.5744,1.5674,1.618,1.7944
2007,2,13,MARE,38.64,19.43,28.21,1.5572,1.555,1.6122,1.7936
2007,2,14,MARE,25.88,13.19,19.35,1.5636,1.5541,1.6085,1.7916
2007,2,15,MARE,19.48,5.92,14.63,1.5667,1.5537,1.6081,1.7898
2007,2,16,MARE,46.62,1.81,26.63,-996,1.552,1.6048,1.7842
2007,2,17,MARE,48.31,29.16,39.04,1.5744,1.557,1.6161,1.7875
2007,2,18,MARE,60.96,26.14,43.72,1.5693,1.5503,1.6107,1.7736
2007,2,19,MARE,72.19,45.29,56.83,1.572,1.5604,1.6194,1.7686
2007,2,20,MARE,60.98,37.14,50.16,1.5687,1.5568,1.6174,1.7597
2007,2,21,MARE,71.69,30.46,52.01,1.5703,1.5529,1.6147,1.7499
2007,2,22,MARE,70.88,42.95,56.47,1.5734,1.5518,1.6118,1.7437
2007,2,23,MARE,75,53.92,62.19,1.5787,1.5559,1.6157,1.74
2007,2,24,MARE,61.86,39.7,53.7,1.5785,1.5619,1.6197,1.7369
2007,2,25,MARE,55.4,30.72,42.02,1.5742,1.5523,1.6102,1.7313
2007,2,26,MARE,58.23,34.45,46.38,1.5793,1.5569,1.613,1.7313
2007,2,27,MARE,69.26,33.04,51.54,1.5834,1.5545,1.6102,1.7318
2007,2,28,MARE,78.42,49.17,66.06,1.5881,1.5613,1.6204,1.7356
2007,3,1,MARE,56.64,36.24,44.84,1.5956,1.5617,1.6162,1.7371
2007,3,2,MARE,55.44,28.47,42.27,1.6082,1.557,1.61,1.7324
2007,3,3,MARE,43.13,27.8,35.51,1.6251,1.5586,1.6096,1.7352
2007,3,4,MARE,61.21,17.58,41.19,1.6412,1.5601,1.6057,1.7354
2007,3,5,MARE,71.51,33.79,54.2,1.658,1.5646,1.613,1.7392
2007,3,6,MARE,72.91,40.43,55.46,1.6765,1.5715,1.6174,1.7439
2007,3,7,MARE,62.01,34.13,48.21,1.6903,1.569,1.6152,1.7407
2007,3,8,MARE,74.95,30.38,53.63,1.7063,1.569,1.6148,1.7407
2007,3,9,MARE,73.4,52.38,63.19,1.7259,1.579,1.6258,1.748
2007,3,10,MARE,75.06,43.28,59.34,1.7411,1.5754,1.6208,1.7458
2007,3,11,MARE,58.98,52.97,55.24,1.7586,1.5752,1.6208,1.7458
2007,3,12,MARE,75.02,50.58,61.1,1.7579,1.5775,1.6232,1.7439
2007,3,13,MARE,78.04,54.25,64.02,1.7293,1.5837,1.6274,1.7467
2007,3,14,MARE,70.52,52.02,59.08,1.7029,1.5831,1.6266,1.7473
2007,3,15,MARE,66.02,43.23,51.19,1.6941,1.5882,1.6254,1.748
2007,3,16,MARE,60.94,36.45,48.56,1.6909,1.5867,1.6238,1.7477
2007,3,17,MARE,73.26,36.98,55.94,1.6995,1.5899,1.6248,1.749
2007,3,18,MARE,76.78,42.79,61.22,1.7106,1.5967,1.6311,1.7552
2007,3,19,MARE,73.15,62.02,66.78,1.7176,1.6012,1.6327,1.7552
2007,3,20,MARE,70.66,60.73,65.77,1.7285,1.6027,1.6333,1.7569
2007,3,21,MARE,81.43,63.54,70.91,1.7342,1.6074,1.6375,1.7599
2007,3,22,MARE,78.91,59.2,69.62,1.7381,1.6082,1.6371,1.7603
2007,3,23,MARE,74.64,59.25,67.01,1.5295,1.5828,1.6224,1.682
2007,3,24,MARE,76.35,61.47,68.15,1.5316,1.5835,1.6218,1.6671
2007,3,25,MARE,77.74,62.38,68.69,1.5359,1.5796,1.6198,1.663
2007,3,26,MARE,73.45,60.91,65.11,1.5291,1.5726,1.6138,1.6551
2007,3,27,MARE,69.82,58.03,62.7,1.5239,1.5632,1.608,1.6472
2007,3,28,MARE,78.84,57.4,67.08,1.5227,1.559,1.6005,1.6394
2007,3,29,MARE,67.68,57.31,63.34,1.5207,1.5459,1.5901,1.6259
2007,3,30,MARE,67.75,58.75,61.6,1.5131,1.5349,1.5808,1.6159
2007,3,31,MARE,66.4,48.81,57.39,1.5145,1.528,1.5746,1.6123
2007,4,1,MARE,80.01,47.14,64.54,1.5205,1.5253,1.5706,1.6111
2007,4,2,MARE,85.24,51.64,69.52,1.5291,1.5221,1.5676,1.6062
2007,4,3,MARE,71.58,46.8,64.64,1.5357,1.5231,1.5629,1.6062
2007,4,4,MARE,56.79,36.87,46.7,1.5559,1.5159,1.5499,1.5959
2007,4,5,MARE,52.59,35.25,41.56,1.5826,1.5135,1.5479,1.59
2007,4,6,MARE,39.02,30.8,35.2,1.6092,1.5129,1.5455,1.5861
2007,4,7,MARE,41.83,26.73,34.29,1.6417,1.5157,1.5431,1.5785
2007,4,8,MARE,45.56,26.4,38.24,1.67,1.5108,1.5449,1.5768
2007,4,9,MARE,54.03,37.66,45.2,1.6986,1.5142,1.5481,1.5761
2007,4,10,MARE,54.55,44.47,49.22,1.7389,1.5199,1.5511,1.5751
2007,4,11,MARE,64.22,42.41,51.94,1.7797,1.5216,1.5513,1.571
2007,4,12,MARE,57.11,37.43,47.99,1.8279,1.5154,1.5463,1.5674
2007,4,13,MARE,48.36,40.16,43.03,1.6632,1.5093,1.5429,1.5602
2007,4,14,MARE,54.01,34.15,42.77,1.5487,1.4986,1.5352,1.5514
2007,4,15,MARE,68.63,36.71,52.75,1.5468,1.5005,1.5386,1.5508
2007,4,16,MARE,73.72,38.73,57.42,1.5442,1.4997,1.5368,1.5474
2007,4,17,MARE,63.3,45.64,53.72,1.5429,1.4958,1.5352,1.5418
2007,4,18,MARE,70.9,50.99,58.5,1.534,1.4899,1.5354,1.5367
2007,4,19,MARE,77.25,45.74,63.26,1.5293,1.486,1.5364,1.5369
2007,4,20,MARE,79.25,59.41,68.04,1.5282,1.4858,1.5374,1.5367
2007,4,21,MARE,79.84,56.35,68.03,1.5342,1.4843,1.535,1.5335
2007,4,22,MARE,81.07,59.56,70.32,1.5508,1.4843,1.5374,1.5352
2007,4,23,MARE,77.65,55.11,67.39,1.576,1.4809,1.5316,1.5295
2007,4,24,MARE,74.7,60.31,66.43,1.5687,1.4783,1.5322,1.5297
2007,4,25,MARE,64.87,52.07,58.16,1.5278,1.4711,1.524,1.5227
2007,4,26,MARE,64.08,48.65,54.09,1.5325,1.4732,1.525,1.525
2007,4,27,MARE,71.53,44.32,58.14,1.5357,1.4675,1.5218,1.5184
2007,4,28,MARE,78.57,46.24,65.09,1.5427,1.4704,1.5248,1.5204
2007,4,29,MARE,83.55,49.01,68.24,1.5715,1.4704,1.5252,1.5191
2007,4,30,MARE,80.98,57.87,68.71,1.6244,1.4702,1.5236,1.5204
2007,5,1,MARE,70.97,62.73,65,1.5877,1.4681,1.5244,1.5206
2007,5,2,MARE,73.67,60.84,65.88,1.522,1.4655,1.522,1.5163
2007,5,3,MARE,76.78,61.48,65.96,1.5246,1.4649,1.5191,1.5178
2007,5,4,MARE,83.28,62.73,71.85,1.5265,1.4649,1.5203,1.5142
2007,5,5,MARE,81.45,72.46,75.49,1.5485,1.4685,1.5218,1.514
2007,5,6,MARE,82.62,69.93,75.72,1.5817,1.4664,1.5216,1.5182
2007,5,7,MARE,72.03,60.1,64.78,1.5267,1.4574,1.5155,1.5133
2007,5,8,MARE,74.97,59.13,65.78,1.5054,1.4508,1.5109,1.5089
2007,5,9,MARE,78.13,61.81,69.27,1.5028,1.4502,1.5107,1.512
2007,5,10,MARE,79.07,60.22,67.98,1.5035,1.4478,1.5123,1.5103
2007,5,11,MARE,79.95,59.85,69.37,1.4998,1.447,1.5107,1.5106
2007,5,12,MARE,85.39,61.92,74.31,1.5081,1.4434,1.5135,1.5114
2007,5,13,MARE,85.39,63.27,75.08,1.5284,1.4434,1.5137,1.511
2007,5,14,MARE,85.73,62.24,74.37,1.576,1.4459,1.5127,1.5093
2007,5,15,MARE,76.06,52.27,65.83,1.657,1.4495,1.5129,1.5118
2007,5,16,MARE,71.62,47.88,61.01,1.7513,1.45,1.5091,1.5074
2007,5,17,MARE,76.8,51.39,65.23,1.9079,1.4487,1.5111,1.5089
2007,5,18,MARE,76.33,50.72,63.79,2.074,1.4542,1.5109,1.5084
2007,5,19,MARE,74.39,50.76,63.49,2.2135,1.4581,1.5155,1.5086
2007,5,20,MARE,79.92,57.33,68.61,2.3398,1.4608,1.5187,1.5105
2007,5,21,MARE,77.77,59.25,68.96,2.4569,1.4658,1.5218,1.5106
2007,5,22,MARE,79.47,63.97,70.36,2.5322,1.4672,1.523,1.5099
2007,5,23,MARE,82.31,69.19,74.04,2.6269,1.4702,1.5224,1.5137
2007,5,24,MARE,72.61,58.91,63.73,1.8255,1.4692,1.523,1.5123
2007,5,25,MARE,73.63,59.54,65.44,1.5184,1.4694,1.5203,1.5091
2007,5,26,MARE,76.87,63.5,68.76,1.5237,1.4732,1.5191,1.5091
2007,5,27,MARE,71.65,64.54,66.75,1.5075,1.4649,1.5129,1.5063
2007,5,28,MARE,75.69,62.78,67.95,1.4994,1.4621,1.5135,1.5059
2007,5,29,MARE,78.53,64,69.77,1.4972,1.4614,1.5111,1.5036
2007,5,30,MARE,76.17,62.4,68.15,1.4964,1.4557,1.5115,1.5071
2007,5,31,MARE,82.02,55.72,72,1.4956,1.453,1.5091,1.5027
2007,6,1,MARE,78.15,60.71,66.91,1.4936,1.4498,1.5105,1.5039
2007,6,2,MARE,83.05,61.02,70.25,1.4913,1.4485,1.5071,1.5023
2007,6,3,MARE,83.07,63.63,72.39,1.4958,1.4502,1.5077,1.5039
2007,6,4,MARE,82.89,63.32,72.79,1.5037,1.4515,1.5079,1.5027
2007,6,5,MARE,88.02,62.02,74.8,1.5284,1.4525,1.5097,1.5037
2007,6,6,MARE,85.57,65.46,77.08,1.593,1.4517,1.5085,1.5014
2007,6,7,MARE,89.91,71.98,81.48,1.7127,1.4508,1.5135,1.5069
2007,6,8,MARE,76.71,55.65,66.72,1.9019,1.447,1.5099,1.5046
2007,6,9,MARE,87.15,58.68,72.91,2.0612,1.4442,1.5061,1.5023
2007,6,10,MARE,85.89,66.94,73.05,2.1627,1.4474,1.5111,1.5014
2007,6,11,MARE,90.23,67.91,78.85,1.852,1.4495,1.5145,1.5014
2007,6,12,MARE,89.31,72.61,79.72,1.7476,1.4494,1.5162,1.5051
2007,6,13,MARE,80.29,65.8,73.04,1.5517,1.4434,1.5097,1.5029
2007,6,14,MARE,76.64,64.02,68.94,1.4851,1.4397,1.5041,1.4997
2007,6,15,MARE,78.35,64.04,69.18,1.4849,1.4365,1.5039,1.4999
2007,6,16,MARE,81.52,66.74,73.11,1.4894,1.4329,1.5027,1.4982
2007,6,17,MARE,80.44,68.02,72.15,1.489,1.4344,1.5045,1.4978
2007,6,18,MARE,80.87,70.92,74.27,1.4875,1.4338,1.5025,1.4991
2007,6,19,MARE,89.64,66.47,77.61,1.4858,1.4367,1.5051,1.501
2007,6,20,MARE,80.67,66.58,72.28,1.4806,1.4331,1.5007,1.4997
2007,6,21,MARE,84.81,65.46,73.11,1.4781,1.434,1.5017,1.498
2007,6,22,MARE,85.03,66.4,74.78,1.4783,1.4338,1.5001,1.4976
2007,6,23,MARE,85.23,67.35,73.68,1.4847,1.4404,1.5023,1.498
2007,6,24,MARE,86.68,64.89,75.96,1.4979,1.4376,1.5023,1.4982
2007,6,25,MARE,86.05,69.37,75.42,1.5216,1.4391,1.5029,1.4973
2007,6,26,MARE,75.25,69.64,71.56,1.5139,1.4261,1.4988,1.4961
2007,6,27,MARE,78.67,68.88,72.79,1.4887,1.419,1.4976,1.4967
2007,6,28,MARE,80.02,69.17,71.59,1.489,1.4167,1.496,1.4931
2007,6,29,MARE,76.75,69.13,71.52,1.4885,1.4186,1.4966,1.4946
2007,6,30,MARE,80.62,69.75,73.06,1.4883,1.4193,1.498,1.4961
2007,7,1,MARE,80.4,68.25,72.56,1.4894,1.4205,1.4982,1.4942
2007,7,2,MARE,84.78,70.59,75.64,1.4883,1.4195,1.499,1.4963
2007,7,3,MARE,85.73,71.17,77.36,1.4843,1.4203,1.4982,1.4967
2007,7,4,MARE,89.6,68.72,78.5,1.4804,1.4239,1.499,1.4961
2007,7,5,MARE,88.25,69.55,74.25,1.4868,1.4246,1.4978,1.4961
2007,7,6,MARE,89.82,68.61,78.8,1.4794,1.4244,1.5009,1.4986
2007,7,7,MARE,90.63,66.79,79.53,1.487,1.4235,1.5015,1.4965
2007,7,8,MARE,90.72,69.04,80.57,1.5252,1.4227,1.5019,1.4986
2007,7,9,MARE,88.18,68.25,75.48,1.5655,1.4231,1.5029,1.4965
2007,7,10,MARE,85.71,68.07,75.79,1.4902,1.4103,1.4976,1.4959
2007,7,11,MARE,81.72,66.42,73.96,1.4915,1.4167,1.5011,1.4965
2007,7,12,MARE,80.64,66,72.03,1.4849,1.4156,1.4976,1.4963
2007,7,13,MARE,83.53,65.64,73.01,1.4785,1.4137,1.4994,1.4963
2007,7,14,MARE,90.37,66.25,78.12,1.4798,1.4139,1.4982,1.4973
2007,7,15,MARE,95.29,69.82,81.17,1.4747,1.4154,1.5021,1.4988
2007,7,16,MARE,92.17,70,81.22,1.4821,1.4154,1.5013,1.4982
2007,7,17,MARE,91.09,69.28,80.34,1.5043,1.4173,1.499,1.4961
2007,7,18,MARE,90.01,69.37,79.73,1.5935,1.4152,1.4998,1.4963
2007,7,19,MARE,89.02,71.2,79.26,1.7477,1.4103,1.5009,1.4956
2007,7,20,MARE,91.54,69.31,80.32,1.91,1.4054,1.5005,1.4974
2007,7,21,MARE,89.92,68.95,80.23,2.0723,1.3984,1.5005,1.4954
2007,7,22,MARE,92.35,71.17,80.39,2.2442,1.3966,1.5001,1.4986
2007,7,23,MARE,85.75,68.34,75.62,1.8146,1.3954,1.5002,1.4973
2007,7,24,MARE,87.03,69.76,76.84,1.4996,1.3932,1.5003,1.4974
2007,7,25,MARE,85.28,65.57,75.61,1.5374,1.3894,1.4996,1.4982
2007,7,26,MARE,88.65,65.34,77.46,1.6334,1.3896,1.4982,1.4974
2007,7,27,MARE,87.06,67.01,77.36,1.7726,1.3902,1.5005,1.4993
2007,7,28,MARE,91.08,68.63,80.47,1.9303,1.3885,1.4984,1.4988
2007,7,29,MARE,92.75,70.34,80.82,2.1118,1.3934,1.5007,1.4995
2007,7,30,MARE,90.1,70.66,77.38,2.2879,1.3913,1.5001,1.4989
2007,7,31,MARE,88.05,71.08,77.27,2.359,1.3945,1.5017,1.4974
2007,8,1,MARE,88.79,72.55,79,2.4087,1.3966,1.5029,1.4988
2007,8,2,MARE,90.25,69.64,79.78,2.5196,1.4062,1.5003,1.4978
2007,8,3,MARE,91.38,70.18,81.21,2.6343,1.4747,1.5047,1.5003
2007,8,4,MARE,91.27,71.58,81.21,2.7557,1.6543,1.5055,1.5003
2007,8,5,MARE,93.72,74.5,83.08,2.8824,1.7586,1.5055,1.501
2007,8,6,MARE,94.26,73.69,83.59,3.0093,1.8471,1.5057,1.5006
2007,8,7,MARE,94.46,75.85,84.53,3.1204,1.9397,1.5077,1.5018
2007,8,8,MARE,95.77,75.34,85.62,3.219,2.0412,1.5103,1.5027
2007,8,9,MARE,96.87,75.33,83.75,3.2975,2.1408,1.5109,1.5039
2007,8,10,MARE,96.12,69.15,82.85,3.3634,2.2391,1.5155,1.5031
2007,8,11,MARE,96.44,69.21,83.42,3.4154,2.3541,1.5153,1.5044
2007,8,12,MARE,98.62,72.97,85.24,3.4512,2.4789,1.5205,1.5069
2007,8,13,MARE,99.86,69.78,85.09,3.4869,2.6122,1.5258,1.5086
2007,8,14,MARE,101.07,72.41,86.12,3.5133,2.7417,1.5392,1.5071
2007,8,15,MARE,99.9,72.82,86.05,3.5383,2.8701,1.5869,1.5099
2007,8,16,MARE,97.41,74.25,84.62,3.5639,2.9985,1.6944,1.5105
2007,8,17,MARE,92.95,69.71,81.27,3.5775,3.1036,1.8194,1.5114
2007,8,18,MARE,86.49,72.48,76.88,3.5852,3.1704,1.8742,1.5146
2007,8,19,MARE,88.77,71.28,78.95,2.2086,3.1921,1.8959,1.5171
2007,8,20,MARE,91.51,76.37,82.93,1.5546,3.1693,1.9299,1.5187
2007,8,21,MARE,90.01,74.01,81.11,1.6534,3.1454,1.9646,1.5225
2007,8,22,MARE,90.72,72.64,80.64,1.7895,3.1354,1.9912,1.5289
2007,8,23,MARE,90.93,75.65,82.46,1.9377,3.1271,2.0181,1.5474
2007,8,24,MARE,80.89,71.78,76.61,2.0676,3.1247,2.0342,1.5595
2007,8,25,MARE,83.97,68.31,75.45,2.1322,3.1173,2.04,1.5789
2007,8,26,MARE,92.19,69.22,79.85,2.183,3.1015,2.0613,1.6085
2007,8,27,MARE,93.47,72.48,81.88,2.2777,3.0951,2.0898,1.6424
2007,8,28,MARE,92.77,69.39,80.2,2.4306,3.1083,2.1174,1.6762
2007,8,29,MARE,94.98,68.88,78.96,2.6586,3.1328,2.1493,1.7109
2007,8,30,MARE,87.87,68.32,76.09,2.8904,3.1589,2.1685,1.7466
2007,8,31,MARE,87.31,64.56,75.11,3.079,3.1827,2.1807,1.7769
2007,9,1,MARE,88.57,60.12,74.1,3.2356,3.2188,2.205,1.8052
2007,9,2,MARE,89.98,60.13,75.67,3.3518,3.2516,2.2325,1.8395
2007,9,3,MARE,91.8,61.18,77.07,3.4244,3.2819,2.2594,1.8755
2007,9,4,MARE,83.62,65.77,73.72,3.4525,3.2979,2.2817,1.9093
2007,9,5,MARE,83.97,68.97,74.53,3.4702,3.3062,2.2992,1.94
2007,9,6,MARE,91.9,69.73,80.74,3.4869,3.3146,2.3217,1.9672
2007,9,7,MARE,85.35,69.85,78.42,3.4011,3.3327,2.3472,1.9979
2007,9,8,MARE,86.02,69.39,75.34,1.5054,1.925,2.3434,2.0184
2007,9,9,MARE,84,70.7,75.03,1.5084,1.5828,2.3075,2.0233
2007,9,10,MARE,79.23,60.51,69.76,1.509,1.5788,2.2687,2.0147
2007,9,11,MARE,75.69,52.52,63.57,1.5235,1.5773,2.2456,2.0124
2007,9,12,MARE,80.2,51.44,66.67,1.5532,1.5807,2.2345,2.0113
2007,9,13,MARE,83.66,56.35,69.84,1.5864,1.5826,2.2325,2.0166
2007,9,14,MARE,69.55,54.25,63.39,1.6374,1.5959,2.2297,2.0188
2007,9,15,MARE,72.5,52.88,61.92,1.6801,1.6125,2.2289,2.0177
2007,9,16,MARE,89.53,63.23,75.52,1.7214,1.6564,2.2325,2.0222
2007,9,17,MARE,86.97,66.81,76.62,1.7714,1.7115,2.2359,2.0267
2007,9,18,MARE,85.8,68.18,75.15,1.8225,1.7456,2.2337,2.0275
2007,9,19,MARE,88.48,68.22,75.57,1.8629,1.7714,2.2315,2.0281
2007,9,20,MARE,87.04,66.51,75.57,1.9121,1.8045,2.2329,2.0301
2007,9,21,MARE,90.66,64.17,76.43,1.9642,1.8343,2.2313,2.0305
2007,9,22,MARE,89.28,64.98,75.97,2.026,1.8708,2.2375,2.0345
2007,9,23,MARE,87.37,61.41,73.77,2.086,1.9002,2.2361,2.0339
2007,9,24,MARE,87.12,67.37,76.3,2.1359,1.9277,2.2421,2.0386
2007,9,25,MARE,73.72,63.45,68.06,2.19,1.9555,2.2436,2.0435
2007,9,26,MARE,77.07,61.75,66.33,2.2246,1.973,2.2413,2.0396
2007,9,27,MARE,85.08,61.54,71.67,2.2626,1.9926,2.2458,2.0454
2007,9,28,MARE,85.95,59.79,71.76,2.3283,2.0148,2.2516,2.0539
2007,9,29,MARE,85.17,60.62,71.67,2.3893,2.0457,2.2586,2.0622
2007,9,30,MARE,87.26,63.1,74.1,2.4486,2.0732,2.2699,2.0758
2007,10,1,MARE,84.58,52.65,69.67,2.5187,2.1018,2.2729,2.0809
2007,10,2,MARE,90.81,62.96,76.15,2.5729,2.125,2.2811,2.0891
2007,10,3,MARE,83.75,55.72,69.96,2.6486,2.15,2.2821,2.0937
2007,10,4,MARE,88.11,69.67,77.02,2.7043,2.1739,2.2918,2.1025
2007,10,5,MARE,89.78,69.48,77.54,2.7836,2.198,2.2956,2.1118
2007,10,6,MARE,84.69,68.68,74.81,2.8325,2.2187,2.2976,2.1176
2007,10,7,MARE,85.51,72.43,76.8,2.8314,2.2345,2.3004,2.1203
2007,10,8,MARE,74.44,54.75,65.34,2.8657,2.2558,2.2992,2.1244
2007,10,9,MARE,80.17,49.62,64.53,2.8807,2.3016,2.3046,2.1301
2007,10,10,MARE,80.8,51.66,65.15,2.8666,2.3336,2.3183,2.1361
2007,10,11,MARE,75.94,47.3,60.98,2.8421,2.3629,2.3267,2.1433
2007,10,12,MARE,82.49,48.47,65.37,2.8568,2.3878,2.3336,2.1516
2007,10,13,MARE,85.32,59.68,71.57,2.8777,2.4057,2.345,2.1602
2007,10,14,MARE,81.52,56.77,68.25,2.7423,2.4262,2.3497,2.1687
2007,10,15,MARE,67.5,49.82,58.01,1.5374,2.414,2.3482,2.1687
